Model,State,Point,Recall,Precision,Threshold,State_AUPRC,State_Prevalence
CatBoost,3,47,0.9347826086956522,0.455026455026455,0.0863456465399777,0.7478986031959285,0.39148936170212767
CatBoost,3,48,0.9347826086956522,0.4574468085106383,0.0867303509331846,0.7478986031959285,0.39148936170212767
CatBoost,3,49,0.9347826086956522,0.45989304812834225,0.0873137406644007,0.7478986031959285,0.39148936170212767
CatBoost,3,50,0.9239130434782609,0.45698924731182794,0.0881862106751937,0.7478986031959285,0.39148936170212767
CatBoost,3,51,0.9130434782608695,0.4540540540540541,0.0897394816207039,0.7478986031959285,0.39148936170212767
CatBoost,3,52,0.9130434782608695,0.45652173913043476,0.0914825332324865,0.7478986031959285,0.39148936170212767
CatBoost,3,53,0.9130434782608695,0.45901639344262296,0.092396889975836,0.7478986031959285,0.39148936170212767
CatBoost,3,54,0.9130434782608695,0.46153846153846156,0.0936070380566894,0.7478986031959285,0.39148936170212767
CatBoost,3,55,0.9130434782608695,0.46408839779005523,0.0938477287825415,0.7478986031959285,0.39148936170212767
CatBoost,3,56,0.9130434782608695,0.4666666666666667,0.0944514579166482,0.7478986031959285,0.39148936170212767
CatBoost,3,57,0.9021739130434783,0.46368715083798884,0.0948603587337507,0.7478986031959285,0.39148936170212767
CatBoost,3,58,0.8913043478260869,0.4606741573033708,0.0958896075304369,0.7478986031959285,0.39148936170212767
CatBoost,3,59,0.8913043478260869,0.4632768361581921,0.1063119484091189,0.7478986031959285,0.39148936170212767
CatBoost,3,60,0.8913043478260869,0.4659090909090909,0.1073596414981465,0.7478986031959285,0.39148936170212767
CatBoost,3,61,0.8913043478260869,0.4685714285714286,0.1099780883832985,0.7478986031959285,0.39148936170212767
CatBoost,3,62,0.8913043478260869,0.47126436781609193,0.110855243664455,0.7478986031959285,0.39148936170212767
CatBoost,3,63,0.8913043478260869,0.47398843930635837,0.1124774587560618,0.7478986031959285,0.39148936170212767
CatBoost,3,64,0.8913043478260869,0.47674418604651164,0.1125307007804123,0.7478986031959285,0.39148936170212767
CatBoost,3,65,0.8913043478260869,0.47953216374269003,0.1196929465728114,0.7478986031959285,0.39148936170212767
CatBoost,3,66,0.8804347826086957,0.4764705882352941,0.1205324189216964,0.7478986031959285,0.39148936170212767
CatBoost,3,67,0.8804347826086957,0.47928994082840237,0.1209081779845847,0.7478986031959285,0.39148936170212767
CatBoost,3,68,0.8804347826086957,0.48214285714285715,0.1217322935030498,0.7478986031959285,0.39148936170212767
CatBoost,3,69,0.8804347826086957,0.48502994011976047,0.1219916455093876,0.7478986031959285,0.39148936170212767
CatBoost,3,70,0.8804347826086957,0.4879518072289157,0.1221500278281734,0.7478986031959285,0.39148936170212767
CatBoost,3,71,0.8804347826086957,0.4909090909090909,0.1226447330854245,0.7478986031959285,0.39148936170212767
CatBoost,3,72,0.8804347826086957,0.49390243902439024,0.1227871295769706,0.7478986031959285,0.39148936170212767
CatBoost,3,73,0.8804347826086957,0.49693251533742333,0.1228907577996784,0.7478986031959285,0.39148936170212767
CatBoost,3,74,0.8804347826086957,0.5,0.1266294175893582,0.7478986031959285,0.39148936170212767
CatBoost,3,75,0.8804347826086957,0.5031055900621118,0.1289765388844908,0.7478986031959285,0.39148936170212767
CatBoost,3,76,0.8804347826086957,0.50625,0.1294742333661972,0.7478986031959285,0.39148936170212767
CatBoost,3,77,0.8804347826086957,0.5094339622641509,0.1335945696954729,0.7478986031959285,0.39148936170212767
CatBoost,3,78,0.8804347826086957,0.5126582278481012,0.1340302144371278,0.7478986031959285,0.39148936170212767
CatBoost,3,79,0.8695652173913043,0.5095541401273885,0.1345212519578967,0.7478986031959285,0.39148936170212767
CatBoost,3,80,0.8695652173913043,0.5128205128205128,0.1359014791633497,0.7478986031959285,0.39148936170212767
CatBoost,3,81,0.8586956521739131,0.5096774193548387,0.1371054769239218,0.7478986031959285,0.39148936170212767
CatBoost,3,82,0.8586956521739131,0.512987012987013,0.1375552290311032,0.7478986031959285,0.39148936170212767
CatBoost,3,83,0.8586956521739131,0.5163398692810458,0.1384432967015836,0.7478986031959285,0.39148936170212767
CatBoost,3,84,0.8586956521739131,0.5197368421052632,0.1404682282214259,0.7478986031959285,0.39148936170212767
CatBoost,3,85,0.8586956521739131,0.5231788079470199,0.1405768700157001,0.7478986031959285,0.39148936170212767
CatBoost,3,86,0.8586956521739131,0.5266666666666666,0.1422039002578833,0.7478986031959285,0.39148936170212767
CatBoost,3,87,0.8586956521739131,0.5302013422818792,0.146024335180529,0.7478986031959285,0.39148936170212767
CatBoost,3,88,0.8586956521739131,0.5337837837837838,0.1478914109899427,0.7478986031959285,0.39148936170212767
CatBoost,3,89,0.8586956521739131,0.5374149659863946,0.1488991078396207,0.7478986031959285,0.39148936170212767
CatBoost,3,90,0.8478260869565217,0.5342465753424658,0.1497008254362916,0.7478986031959285,0.39148936170212767
CatBoost,3,91,0.8478260869565217,0.5379310344827586,0.1506950579542066,0.7478986031959285,0.39148936170212767
CatBoost,3,92,0.8478260869565217,0.5416666666666666,0.1554465340792837,0.7478986031959285,0.39148936170212767
CatBoost,3,93,0.8369565217391305,0.5384615384615384,0.15571741416273,0.7478986031959285,0.39148936170212767
CatBoost,3,94,0.8369565217391305,0.5422535211267606,0.1561747667637899,0.7478986031959285,0.39148936170212767
CatBoost,3,95,0.8260869565217391,0.5390070921985816,0.156214320070481,0.7478986031959285,0.39148936170212767
CatBoost,3,96,0.8260869565217391,0.5428571428571428,0.1564408354450541,0.7478986031959285,0.39148936170212767
CatBoost,3,97,0.8260869565217391,0.5467625899280576,0.1567552324554741,0.7478986031959285,0.39148936170212767
CatBoost,3,98,0.8260869565217391,0.5507246376811594,0.1574516778190681,0.7478986031959285,0.39148936170212767
CatBoost,3,99,0.8260869565217391,0.5547445255474452,0.1582760507463919,0.7478986031959285,0.39148936170212767
CatBoost,3,100,0.8260869565217391,0.5588235294117647,0.1634687846704875,0.7478986031959285,0.39148936170212767
CatBoost,3,101,0.8260869565217391,0.562962962962963,0.1682042661702284,0.7478986031959285,0.39148936170212767
CatBoost,3,102,0.8260869565217391,0.5671641791044776,0.1710676757807744,0.7478986031959285,0.39148936170212767
CatBoost,3,103,0.8260869565217391,0.5714285714285714,0.1766938541349822,0.7478986031959285,0.39148936170212767
CatBoost,3,104,0.8260869565217391,0.5757575757575758,0.1797855306343165,0.7478986031959285,0.39148936170212767
CatBoost,3,105,0.8260869565217391,0.5801526717557252,0.1818361714418007,0.7478986031959285,0.39148936170212767
CatBoost,3,106,0.8152173913043478,0.5769230769230769,0.1853090355831333,0.7478986031959285,0.39148936170212767
CatBoost,3,107,0.8152173913043478,0.5813953488372093,0.1889496141582006,0.7478986031959285,0.39148936170212767
CatBoost,3,108,0.8152173913043478,0.5859375,0.1917744485337544,0.7478986031959285,0.39148936170212767
CatBoost,3,109,0.8152173913043478,0.5905511811023622,0.1932610266096995,0.7478986031959285,0.39148936170212767
CatBoost,3,110,0.8152173913043478,0.5952380952380952,0.1951339551629002,0.7478986031959285,0.39148936170212767
CatBoost,3,111,0.8152173913043478,0.6,0.2033320935975663,0.7478986031959285,0.39148936170212767
CatBoost,3,112,0.8043478260869565,0.5967741935483871,0.2075749219934169,0.7478986031959285,0.39148936170212767
CatBoost,3,113,0.8043478260869565,0.6016260162601627,0.2088881890384299,0.7478986031959285,0.39148936170212767
CatBoost,3,114,0.8043478260869565,0.6065573770491803,0.2089114768198899,0.7478986031959285,0.39148936170212767
CatBoost,3,115,0.7934782608695652,0.6033057851239669,0.2090212989162742,0.7478986031959285,0.39148936170212767
CatBoost,3,116,0.7934782608695652,0.6083333333333333,0.2114899653647035,0.7478986031959285,0.39148936170212767
CatBoost,3,117,0.7934782608695652,0.6134453781512605,0.2134783041694143,0.7478986031959285,0.39148936170212767
CatBoost,3,118,0.7934782608695652,0.6186440677966102,0.2154106596917533,0.7478986031959285,0.39148936170212767
CatBoost,3,119,0.782608695652174,0.6153846153846154,0.2167913339175565,0.7478986031959285,0.39148936170212767
CatBoost,3,120,0.782608695652174,0.6206896551724138,0.2257215241073927,0.7478986031959285,0.39148936170212767
CatBoost,3,121,0.782608695652174,0.6260869565217392,0.2301370459214782,0.7478986031959285,0.39148936170212767
CatBoost,3,122,0.782608695652174,0.631578947368421,0.2312145676063626,0.7478986031959285,0.39148936170212767
CatBoost,3,123,0.782608695652174,0.6371681415929203,0.2343131585864676,0.7478986031959285,0.39148936170212767
CatBoost,3,124,0.7717391304347826,0.6339285714285714,0.2349787325888034,0.7478986031959285,0.39148936170212767
CatBoost,3,125,0.7717391304347826,0.6396396396396397,0.2381601726828988,0.7478986031959285,0.39148936170212767
CatBoost,3,126,0.7717391304347826,0.6454545454545455,0.2381702223528738,0.7478986031959285,0.39148936170212767
CatBoost,3,127,0.7608695652173914,0.6422018348623854,0.2389009476896459,0.7478986031959285,0.39148936170212767
CatBoost,3,128,0.7608695652173914,0.6481481481481481,0.2433593450982648,0.7478986031959285,0.39148936170212767
CatBoost,3,129,0.75,0.6448598130841121,0.2450731564687194,0.7478986031959285,0.39148936170212767
CatBoost,3,130,0.75,0.6509433962264151,0.2484345519617853,0.7478986031959285,0.39148936170212767
CatBoost,3,131,0.75,0.6571428571428571,0.2533515639159079,0.7478986031959285,0.39148936170212767
CatBoost,3,132,0.75,0.6634615384615384,0.2570140179531281,0.7478986031959285,0.39148936170212767
CatBoost,3,133,0.75,0.6699029126213593,0.2576617083234505,0.7478986031959285,0.39148936170212767
CatBoost,3,134,0.75,0.6764705882352942,0.2602729521585843,0.7478986031959285,0.39148936170212767
CatBoost,3,135,0.75,0.6831683168316832,0.2645454417769746,0.7478986031959285,0.39148936170212767
CatBoost,3,136,0.75,0.69,0.2673594948604195,0.7478986031959285,0.39148936170212767
CatBoost,3,137,0.75,0.696969696969697,0.2696455166608162,0.7478986031959285,0.39148936170212767
CatBoost,3,138,0.7391304347826086,0.6938775510204082,0.2710331994796688,0.7478986031959285,0.39148936170212767
CatBoost,3,139,0.7391304347826086,0.7010309278350515,0.2742816691483756,0.7478986031959285,0.39148936170212767
CatBoost,3,140,0.7391304347826086,0.7083333333333334,0.2743939373139033,0.7478986031959285,0.39148936170212767
CatBoost,3,141,0.7282608695652174,0.7052631578947368,0.2751599439615556,0.7478986031959285,0.39148936170212767
CatBoost,3,142,0.717391304347826,0.7021276595744681,0.2887014737386881,0.7478986031959285,0.39148936170212767
CatBoost,3,143,0.717391304347826,0.7096774193548387,0.2973047697881579,0.7478986031959285,0.39148936170212767
CatBoost,3,144,0.717391304347826,0.717391304347826,0.2974200943057778,0.7478986031959285,0.39148936170212767
CatBoost,3,145,0.7065217391304348,0.7142857142857143,0.3089403872888017,0.7478986031959285,0.39148936170212767
CatBoost,3,146,0.7065217391304348,0.7222222222222222,0.3090488310838856,0.7478986031959285,0.39148936170212767
CatBoost,3,147,0.6956521739130435,0.7191011235955056,0.3099742274939456,0.7478986031959285,0.39148936170212767
CatBoost,3,148,0.6956521739130435,0.7272727272727273,0.3137671165299122,0.7478986031959285,0.39148936170212767
CatBoost,3,149,0.6847826086956522,0.7241379310344828,0.3249068216764305,0.7478986031959285,0.39148936170212767
CatBoost,3,150,0.6847826086956522,0.7325581395348837,0.3277820223894389,0.7478986031959285,0.39148936170212767
CatBoost,3,151,0.6847826086956522,0.7411764705882353,0.3334708607002243,0.7478986031959285,0.39148936170212767
CatBoost,3,152,0.6739130434782609,0.7380952380952381,0.3384085997098884,0.7478986031959285,0.39148936170212767
CatBoost,3,153,0.6630434782608695,0.7349397590361446,0.3447251131604339,0.7478986031959285,0.39148936170212767
CatBoost,3,154,0.6630434782608695,0.7439024390243902,0.3447648845439162,0.7478986031959285,0.39148936170212767
CatBoost,3,155,0.6521739130434783,0.7407407407407407,0.3734396738357103,0.7478986031959285,0.39148936170212767
CatBoost,3,156,0.6521739130434783,0.75,0.3911276329478228,0.7478986031959285,0.39148936170212767
CatBoost,3,157,0.6521739130434783,0.759493670886076,0.394463436435424,0.7478986031959285,0.39148936170212767
CatBoost,3,158,0.6413043478260869,0.7564102564102564,0.4026809791030387,0.7478986031959285,0.39148936170212767
CatBoost,3,159,0.6304347826086957,0.7532467532467533,0.4035445358770465,0.7478986031959285,0.39148936170212767
CatBoost,3,160,0.6304347826086957,0.7631578947368421,0.4135182779779858,0.7478986031959285,0.39148936170212767
CatBoost,3,161,0.6195652173913043,0.76,0.4149786279890951,0.7478986031959285,0.39148936170212767
CatBoost,3,162,0.6195652173913043,0.7702702702702703,0.4202279102450869,0.7478986031959285,0.39148936170212767
CatBoost,3,163,0.6195652173913043,0.7808219178082192,0.4244336722101395,0.7478986031959285,0.39148936170212767
CatBoost,3,164,0.6195652173913043,0.7916666666666666,0.426593400926191,0.7478986031959285,0.39148936170212767
CatBoost,3,165,0.6086956521739131,0.7887323943661971,0.4283511662681188,0.7478986031959285,0.39148936170212767
CatBoost,3,166,0.6086956521739131,0.8,0.4451022953177828,0.7478986031959285,0.39148936170212767
CatBoost,3,167,0.6086956521739131,0.8115942028985508,0.4532954338459435,0.7478986031959285,0.39148936170212767
CatBoost,3,168,0.6086956521739131,0.8235294117647058,0.4597126431326365,0.7478986031959285,0.39148936170212767
CatBoost,3,169,0.5978260869565217,0.8208955223880597,0.4645779964992828,0.7478986031959285,0.39148936170212767
CatBoost,3,170,0.5869565217391305,0.8181818181818182,0.4662523114072074,0.7478986031959285,0.39148936170212767
CatBoost,3,171,0.5760869565217391,0.8153846153846154,0.4775178474722675,0.7478986031959285,0.39148936170212767
CatBoost,3,172,0.5652173913043478,0.8125,0.4786304545770143,0.7478986031959285,0.39148936170212767
CatBoost,3,173,0.5652173913043478,0.8253968253968254,0.4852353956564319,0.7478986031959285,0.39148936170212767
CatBoost,3,174,0.5543478260869565,0.8225806451612904,0.5163900495579432,0.7478986031959285,0.39148936170212767
CatBoost,3,175,0.5434782608695652,0.819672131147541,0.5280040721316953,0.7478986031959285,0.39148936170212767
CatBoost,3,176,0.5434782608695652,0.8333333333333334,0.5335158285966746,0.7478986031959285,0.39148936170212767
CatBoost,3,177,0.5434782608695652,0.847457627118644,0.566400606532255,0.7478986031959285,0.39148936170212767
CatBoost,3,178,0.532608695652174,0.8448275862068966,0.5798085133781057,0.7478986031959285,0.39148936170212767
CatBoost,3,179,0.532608695652174,0.8596491228070176,0.5847629476443366,0.7478986031959285,0.39148936170212767
CatBoost,3,180,0.5217391304347826,0.8571428571428571,0.6945653114153788,0.7478986031959285,0.39148936170212767
CatBoost,3,181,0.5108695652173914,0.8545454545454545,0.6947750480760543,0.7478986031959285,0.39148936170212767
CatBoost,3,182,0.5108695652173914,0.8703703703703703,0.6982686546766306,0.7478986031959285,0.39148936170212767
CatBoost,3,183,0.5,0.8679245283018868,0.7095576373424227,0.7478986031959285,0.39148936170212767
CatBoost,3,184,0.4891304347826087,0.8653846153846154,0.7143230504076625,0.7478986031959285,0.39148936170212767
CatBoost,3,185,0.4782608695652174,0.8627450980392157,0.7235789802355941,0.7478986031959285,0.39148936170212767
CatBoost,3,186,0.4673913043478261,0.86,0.7272166975830302,0.7478986031959285,0.39148936170212767
CatBoost,3,187,0.45652173913043476,0.8571428571428571,0.7343630346827167,0.7478986031959285,0.39148936170212767
CatBoost,3,188,0.45652173913043476,0.875,0.7423307103330088,0.7478986031959285,0.39148936170212767
CatBoost,3,189,0.44565217391304346,0.8723404255319149,0.7490971985449745,0.7478986031959285,0.39148936170212767
CatBoost,3,190,0.43478260869565216,0.8695652173913043,0.7513681239541282,0.7478986031959285,0.39148936170212767
CatBoost,3,191,0.43478260869565216,0.8888888888888888,0.7585750853223837,0.7478986031959285,0.39148936170212767
CatBoost,3,192,0.42391304347826086,0.8863636363636364,0.7605266951090676,0.7478986031959285,0.39148936170212767
CatBoost,3,193,0.42391304347826086,0.9069767441860465,0.7840563323846681,0.7478986031959285,0.39148936170212767
CatBoost,3,194,0.41304347826086957,0.9047619047619048,0.788703770036483,0.7478986031959285,0.39148936170212767
CatBoost,3,195,0.40217391304347827,0.9024390243902439,0.8032551899971215,0.7478986031959285,0.39148936170212767
CatBoost,3,196,0.391304347826087,0.9,0.8175836877567165,0.7478986031959285,0.39148936170212767
CatBoost,3,197,0.3804347826086957,0.8974358974358975,0.819083143980134,0.7478986031959285,0.39148936170212767
CatBoost,3,198,0.3695652173913043,0.8947368421052632,0.8236467831079517,0.7478986031959285,0.39148936170212767
CatBoost,3,199,0.358695652173913,0.8918918918918919,0.8264086522336399,0.7478986031959285,0.39148936170212767
CatBoost,3,200,0.34782608695652173,0.8888888888888888,0.8266517092150824,0.7478986031959285,0.39148936170212767
CatBoost,3,201,0.33695652173913043,0.8857142857142857,0.8314442272058872,0.7478986031959285,0.39148936170212767
CatBoost,3,202,0.32608695652173914,0.8823529411764706,0.8412090696486936,0.7478986031959285,0.39148936170212767
CatBoost,3,203,0.31521739130434784,0.8787878787878788,0.8426800260150058,0.7478986031959285,0.39148936170212767
CatBoost,3,204,0.30434782608695654,0.875,0.8483296442624478,0.7478986031959285,0.39148936170212767
CatBoost,3,205,0.29347826086956524,0.8709677419354839,0.8530520201726921,0.7478986031959285,0.39148936170212767
CatBoost,3,206,0.2826086956521739,0.8666666666666667,0.8535317963994709,0.7478986031959285,0.39148936170212767
CatBoost,3,207,0.2717391304347826,0.8620689655172413,0.8586888303247864,0.7478986031959285,0.39148936170212767
CatBoost,3,208,0.2608695652173913,0.8571428571428571,0.8604880410674107,0.7478986031959285,0.39148936170212767
CatBoost,3,209,0.25,0.8518518518518519,0.8678067139163532,0.7478986031959285,0.39148936170212767
CatBoost,3,210,0.2391304347826087,0.8461538461538461,0.8741153616413887,0.7478986031959285,0.39148936170212767
CatBoost,3,211,0.22826086956521738,0.84,0.8741960760158201,0.7478986031959285,0.39148936170212767
CatBoost,3,212,0.21739130434782608,0.8333333333333334,0.8744388615859455,0.7478986031959285,0.39148936170212767
CatBoost,3,213,0.20652173913043478,0.8260869565217391,0.8781156373979574,0.7478986031959285,0.39148936170212767
CatBoost,3,214,0.1956521739130435,0.8181818181818182,0.8810866344281499,0.7478986031959285,0.39148936170212767
CatBoost,3,215,0.18478260869565216,0.8095238095238095,0.8814313009041594,0.7478986031959285,0.39148936170212767
CatBoost,3,216,0.17391304347826086,0.8,0.8825684815283645,0.7478986031959285,0.39148936170212767
CatBoost,3,217,0.16304347826086957,0.7894736842105263,0.8856617532586796,0.7478986031959285,0.39148936170212767
CatBoost,3,218,0.15217391304347827,0.7777777777777778,0.8879095461378969,0.7478986031959285,0.39148936170212767
CatBoost,3,219,0.14130434782608695,0.7647058823529411,0.891460118742924,0.7478986031959285,0.39148936170212767
CatBoost,3,220,0.13043478260869565,0.75,0.8936856777930855,0.7478986031959285,0.39148936170212767
CatBoost,3,221,0.11956521739130435,0.7333333333333333,0.9022404129777551,0.7478986031959285,0.39148936170212767
CatBoost,3,222,0.10869565217391304,0.7142857142857143,0.9031074779869996,0.7478986031959285,0.39148936170212767
CatBoost,3,223,0.10869565217391304,0.7692307692307693,0.9075170978053816,0.7478986031959285,0.39148936170212767
CatBoost,3,224,0.09782608695652174,0.75,0.9090601874799944,0.7478986031959285,0.39148936170212767
CatBoost,3,225,0.08695652173913043,0.7272727272727273,0.9103796418370786,0.7478986031959285,0.39148936170212767
CatBoost,3,226,0.08695652173913043,0.8,0.9124554463407476,0.7478986031959285,0.39148936170212767
CatBoost,3,227,0.07608695652173914,0.7777777777777778,0.9153535458387948,0.7478986031959285,0.39148936170212767
CatBoost,3,228,0.06521739130434782,0.75,0.9244930841746732,0.7478986031959285,0.39148936170212767
CatBoost,3,229,0.05434782608695652,0.7142857142857143,0.931740605658798,0.7478986031959285,0.39148936170212767
CatBoost,3,230,0.05434782608695652,0.8333333333333334,0.9328270760670058,0.7478986031959285,0.39148936170212767
CatBoost,3,231,0.043478260869565216,0.8,0.9413375506638916,0.7478986031959285,0.39148936170212767
CatBoost,3,232,0.03260869565217391,0.75,0.950737634737327,0.7478986031959285,0.39148936170212767
CatBoost,3,233,0.021739130434782608,0.6666666666666666,0.9585025116786208,0.7478986031959285,0.39148936170212767
CatBoost,3,234,0.021739130434782608,1.0,0.9618141028162108,0.7478986031959285,0.39148936170212767
CatBoost,3,235,0.010869565217391304,1.0,0.980028299055064,0.7478986031959285,0.39148936170212767
CatBoost,3,236,0.0,1.0,,0.7478986031959285,0.39148936170212767
Equal Soft Voting,1,1,1.0,0.3191489361702128,0.001625837966372,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,2,1.0,0.32051282051282054,0.0028929147252785,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,3,1.0,0.3218884120171674,0.0030294492259564,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,4,1.0,0.3232758620689655,0.0030852021053139,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,5,1.0,0.3246753246753247,0.0031034876497758,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,6,1.0,0.32608695652173914,0.0036313479187804,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,7,1.0,0.32751091703056767,0.0040181001063445,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,8,1.0,0.32894736842105265,0.0041729885044872,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,9,1.0,0.3303964757709251,0.0042583063727456,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,10,1.0,0.33185840707964603,0.0043829936173704,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,11,1.0,0.3333333333333333,0.0043856566546587,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,12,1.0,0.33482142857142855,0.0045720724275609,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,13,1.0,0.336322869955157,0.0046343463787336,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,14,1.0,0.33783783783783783,0.0047378345506485,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,15,1.0,0.3393665158371041,0.0050834793226995,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,16,1.0,0.3409090909090909,0.0052377690761037,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,17,1.0,0.3424657534246575,0.0052596605714304,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,18,1.0,0.3440366972477064,0.0052936406018924,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,19,1.0,0.3456221198156682,0.0053447897416846,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,20,1.0,0.3472222222222222,0.0053640289576248,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,21,1.0,0.3488372093023256,0.0054193061819931,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,22,1.0,0.35046728971962615,0.0054957956557404,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,23,1.0,0.352112676056338,0.0055301535443677,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,24,1.0,0.35377358490566035,0.0055823093407963,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,25,1.0,0.35545023696682465,0.0057234623884949,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,26,1.0,0.35714285714285715,0.0058041509210376,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,27,1.0,0.3588516746411483,0.005978959520858,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,28,1.0,0.3605769230769231,0.0060606579067056,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,29,1.0,0.36231884057971014,0.0060965000078197,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,30,1.0,0.3640776699029126,0.0065362840128553,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,31,1.0,0.36585365853658536,0.0065435910471262,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,32,1.0,0.36764705882352944,0.0066638964098505,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,33,1.0,0.3694581280788177,0.0068827792492051,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,34,1.0,0.3712871287128713,0.00697338394109,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,35,1.0,0.373134328358209,0.0072066518281032,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,36,1.0,0.375,0.0072867773420575,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,37,1.0,0.3768844221105528,0.0075942815728445,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,38,1.0,0.3787878787878788,0.0076924654905199,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,39,1.0,0.38071065989847713,0.0076970331230698,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,40,1.0,0.3826530612244898,0.0077865437815486,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,41,1.0,0.38461538461538464,0.0081639046983372,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,42,1.0,0.3865979381443299,0.0082033298697312,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,43,1.0,0.38860103626943004,0.0084163027806605,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,44,1.0,0.390625,0.0085181154815851,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,45,1.0,0.39267015706806285,0.0086783988341049,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,46,1.0,0.39473684210526316,0.0086970404661819,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,47,1.0,0.3968253968253968,0.0087685128119223,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,48,1.0,0.39893617021276595,0.0087811261032622,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,49,1.0,0.40106951871657753,0.0090479613861207,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,50,1.0,0.4032258064516129,0.0090683508343505,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,51,1.0,0.40540540540540543,0.0091436659686656,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,52,1.0,0.4076086956521739,0.0094904770580721,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,53,1.0,0.4098360655737705,0.0095009121748142,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,54,1.0,0.41208791208791207,0.0095544421519466,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,55,1.0,0.4143646408839779,0.0096220173705929,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,56,1.0,0.4166666666666667,0.0098091643248763,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,57,1.0,0.41899441340782123,0.0099058891162838,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,58,1.0,0.42134831460674155,0.0099880794076264,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,59,1.0,0.423728813559322,0.010109737278618,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,60,1.0,0.42613636363636365,0.0103372199608515,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,61,1.0,0.42857142857142855,0.0103638031198583,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,62,1.0,0.43103448275862066,0.0105476476338415,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,63,1.0,0.43352601156069365,0.0110577615301916,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,64,1.0,0.436046511627907,0.0116885873774805,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,65,1.0,0.43859649122807015,0.0118348304791107,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,66,1.0,0.4411764705882353,0.011893132238843,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,67,1.0,0.4437869822485207,0.0120291095066846,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,68,1.0,0.44642857142857145,0.0121270432162521,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,69,1.0,0.4491017964071856,0.0123525570670065,0.755544705259831,0.3191489361702128
Equal Soft Voting,1,70,1.0,0.45180722891566266,0.0124844078972596,0.755544705259831,0.3191489361702128
