Model,State,Threshold,TP,FN,FP,TN,Sensitivity,Specificity,Precision,F1,Youden_J,Predicted_Positive_Rate
HistGradientBoosting,3,0.39,62,30,27,116,0.6739130434782609,0.8111888111888111,0.6966292134831461,0.6850828729281768,0.485101854667072,0.37872340425531914
HistGradientBoosting,3,0.4,62,30,27,116,0.6739130434782609,0.8111888111888111,0.6966292134831461,0.6850828729281768,0.485101854667072,0.37872340425531914
HistGradientBoosting,3,0.41000000000000003,62,30,26,117,0.6739130434782609,0.8181818181818182,0.7045454545454546,0.688888888888889,0.4920948616600791,0.37446808510638296
HistGradientBoosting,3,0.42000000000000004,62,30,26,117,0.6739130434782609,0.8181818181818182,0.7045454545454546,0.688888888888889,0.4920948616600791,0.37446808510638296
HistGradientBoosting,3,0.43,62,30,26,117,0.6739130434782609,0.8181818181818182,0.7045454545454546,0.688888888888889,0.4920948616600791,0.37446808510638296
HistGradientBoosting,3,0.44,62,30,26,117,0.6739130434782609,0.8181818181818182,0.7045454545454546,0.688888888888889,0.4920948616600791,0.37446808510638296
HistGradientBoosting,3,0.45,62,30,26,117,0.6739130434782609,0.8181818181818182,0.7045454545454546,0.688888888888889,0.4920948616600791,0.37446808510638296
HistGradientBoosting,3,0.46,62,30,26,117,0.6739130434782609,0.8181818181818182,0.7045454545454546,0.688888888888889,0.4920948616600791,0.37446808510638296
HistGradientBoosting,3,0.47000000000000003,62,30,26,117,0.6739130434782609,0.8181818181818182,0.7045454545454546,0.688888888888889,0.4920948616600791,0.37446808510638296
HistGradientBoosting,3,0.48000000000000004,62,30,26,117,0.6739130434782609,0.8181818181818182,0.7045454545454546,0.688888888888889,0.4920948616600791,0.37446808510638296
HistGradientBoosting,3,0.49,61,31,26,117,0.6630434782608695,0.8181818181818182,0.7011494252873564,0.6815642458100558,0.48122529644268774,0.3702127659574468
HistGradientBoosting,3,0.5,61,31,26,117,0.6630434782608695,0.8181818181818182,0.7011494252873564,0.6815642458100558,0.48122529644268774,0.3702127659574468
HistGradientBoosting,3,0.51,61,31,26,117,0.6630434782608695,0.8181818181818182,0.7011494252873564,0.6815642458100558,0.48122529644268774,0.3702127659574468
HistGradientBoosting,3,0.52,61,31,25,118,0.6630434782608695,0.8251748251748252,0.7093023255813954,0.6853932584269663,0.4882183034356946,0.3659574468085106
HistGradientBoosting,3,0.53,60,32,25,118,0.6521739130434783,0.8251748251748252,0.7058823529411765,0.6779661016949153,0.4773487382183035,0.3617021276595745
HistGradientBoosting,3,0.54,60,32,23,120,0.6521739130434783,0.8391608391608392,0.7228915662650602,0.6857142857142857,0.49133475220431744,0.35319148936170214
HistGradientBoosting,3,0.55,60,32,22,121,0.6521739130434783,0.8461538461538461,0.7317073170731707,0.6896551724137931,0.4983277591973243,0.34893617021276596
HistGradientBoosting,3,0.56,60,32,21,122,0.6521739130434783,0.8531468531468531,0.7407407407407407,0.6936416184971098,0.5053207661903314,0.3446808510638298
HistGradientBoosting,3,0.5700000000000001,59,33,21,122,0.6413043478260869,0.8531468531468531,0.7375,0.686046511627907,0.49445120097294004,0.3404255319148936
HistGradientBoosting,3,0.5800000000000001,59,33,20,123,0.6413043478260869,0.8601398601398601,0.7468354430379747,0.6900584795321637,0.5014442079659469,0.33617021276595743
HistGradientBoosting,3,0.59,58,34,20,123,0.6304347826086957,0.8601398601398601,0.7435897435897436,0.6823529411764706,0.4905746427485558,0.33191489361702126
HistGradientBoosting,3,0.6,57,35,20,123,0.6195652173913043,0.8601398601398601,0.7402597402597403,0.6745562130177515,0.4797050775311644,0.3276595744680851
HistGradientBoosting,3,0.61,57,35,19,124,0.6195652173913043,0.8671328671328671,0.75,0.6785714285714286,0.4866980845241713,0.32340425531914896
HistGradientBoosting,3,0.62,57,35,19,124,0.6195652173913043,0.8671328671328671,0.75,0.6785714285714286,0.4866980845241713,0.32340425531914896
HistGradientBoosting,3,0.63,56,36,19,124,0.6086956521739131,0.8671328671328671,0.7466666666666667,0.6706586826347306,0.47582851930678016,0.3191489361702128
HistGradientBoosting,3,0.64,55,37,19,124,0.5978260869565217,0.8671328671328671,0.7432432432432432,0.6626506024096386,0.4649589540893888,0.3148936170212766
HistGradientBoosting,3,0.65,53,39,19,124,0.5760869565217391,0.8671328671328671,0.7361111111111112,0.646341463414634,0.4432198236546063,0.30638297872340425
HistGradientBoosting,3,0.66,52,40,17,126,0.5652173913043478,0.8811188811188811,0.7536231884057971,0.6459627329192545,0.44633627242322893,0.2936170212765957
HistGradientBoosting,3,0.67,52,40,17,126,0.5652173913043478,0.8811188811188811,0.7536231884057971,0.6459627329192545,0.44633627242322893,0.2936170212765957
HistGradientBoosting,3,0.68,51,41,17,126,0.5543478260869565,0.8811188811188811,0.75,0.6375000000000001,0.4354667072058378,0.28936170212765955
HistGradientBoosting,3,0.6900000000000001,51,41,17,126,0.5543478260869565,0.8811188811188811,0.75,0.6375000000000001,0.4354667072058378,0.28936170212765955
HistGradientBoosting,3,0.7000000000000001,51,41,17,126,0.5543478260869565,0.8811188811188811,0.75,0.6375000000000001,0.4354667072058378,0.28936170212765955
HistGradientBoosting,3,0.7100000000000001,51,41,17,126,0.5543478260869565,0.8811188811188811,0.75,0.6375000000000001,0.4354667072058378,0.28936170212765955
HistGradientBoosting,3,0.72,51,41,16,127,0.5543478260869565,0.8881118881118881,0.7611940298507462,0.6415094339622641,0.44245971419884467,0.2851063829787234
HistGradientBoosting,3,0.73,50,42,16,127,0.5434782608695652,0.8881118881118881,0.7575757575757576,0.6329113924050633,0.4315901489814533,0.28085106382978725
HistGradientBoosting,3,0.74,50,42,15,128,0.5434782608695652,0.8951048951048951,0.7692307692307693,0.6369426751592356,0.4385831559744604,0.2765957446808511
HistGradientBoosting,3,0.75,50,42,15,128,0.5434782608695652,0.8951048951048951,0.7692307692307693,0.6369426751592356,0.4385831559744604,0.2765957446808511
HistGradientBoosting,3,0.76,50,42,15,128,0.5434782608695652,0.8951048951048951,0.7692307692307693,0.6369426751592356,0.4385831559744604,0.2765957446808511
HistGradientBoosting,3,0.77,50,42,15,128,0.5434782608695652,0.8951048951048951,0.7692307692307693,0.6369426751592356,0.4385831559744604,0.2765957446808511
HistGradientBoosting,3,0.78,49,43,14,129,0.532608695652174,0.9020979020979021,0.7777777777777778,0.632258064516129,0.4347065977500759,0.2680851063829787
HistGradientBoosting,3,0.79,49,43,14,129,0.532608695652174,0.9020979020979021,0.7777777777777778,0.632258064516129,0.4347065977500759,0.2680851063829787
HistGradientBoosting,3,0.8,49,43,13,130,0.532608695652174,0.9090909090909091,0.7903225806451613,0.6363636363636364,0.441699604743083,0.26382978723404255
HistGradientBoosting,3,0.81,48,44,13,130,0.5217391304347826,0.9090909090909091,0.7868852459016393,0.6274509803921567,0.43083003952569165,0.25957446808510637
HistGradientBoosting,3,0.8200000000000001,48,44,12,131,0.5217391304347826,0.916083916083916,0.8,0.6315789473684211,0.4378230465186985,0.2553191489361702
HistGradientBoosting,3,0.8300000000000001,48,44,12,131,0.5217391304347826,0.916083916083916,0.8,0.6315789473684211,0.4378230465186985,0.2553191489361702
HistGradientBoosting,3,0.8400000000000001,48,44,12,131,0.5217391304347826,0.916083916083916,0.8,0.6315789473684211,0.4378230465186985,0.2553191489361702
HistGradientBoosting,3,0.85,48,44,12,131,0.5217391304347826,0.916083916083916,0.8,0.6315789473684211,0.4378230465186985,0.2553191489361702
HistGradientBoosting,3,0.86,48,44,11,132,0.5217391304347826,0.9230769230769231,0.8135593220338984,0.6357615894039735,0.4448160535117056,0.251063829787234
HistGradientBoosting,3,0.87,48,44,11,132,0.5217391304347826,0.9230769230769231,0.8135593220338984,0.6357615894039735,0.4448160535117056,0.251063829787234
HistGradientBoosting,3,0.88,47,45,9,134,0.5108695652173914,0.9370629370629371,0.8392857142857143,0.6351351351351352,0.44793250228032844,0.23829787234042554
HistGradientBoosting,3,0.89,47,45,9,134,0.5108695652173914,0.9370629370629371,0.8392857142857143,0.6351351351351352,0.44793250228032844,0.23829787234042554
HistGradientBoosting,3,0.9,46,46,9,134,0.5,0.9370629370629371,0.8363636363636363,0.6258503401360543,0.4370629370629371,0.23404255319148937
HistGradientBoosting,3,0.91,45,47,8,135,0.4891304347826087,0.9440559440559441,0.8490566037735849,0.6206896551724138,0.4331863788385528,0.225531914893617
HistGradientBoosting,3,0.92,44,48,8,135,0.4782608695652174,0.9440559440559441,0.8461538461538461,0.6111111111111112,0.42231681362116147,0.22127659574468084
HistGradientBoosting,3,0.93,44,48,8,135,0.4782608695652174,0.9440559440559441,0.8461538461538461,0.6111111111111112,0.42231681362116147,0.22127659574468084
HistGradientBoosting,3,0.9400000000000001,44,48,8,135,0.4782608695652174,0.9440559440559441,0.8461538461538461,0.6111111111111112,0.42231681362116147,0.22127659574468084
HistGradientBoosting,3,0.9500000000000001,41,51,7,136,0.44565217391304346,0.951048951048951,0.8541666666666666,0.5857142857142857,0.3967011249619945,0.20425531914893616
HistGradientBoosting,3,0.9600000000000001,41,51,6,137,0.44565217391304346,0.958041958041958,0.8723404255319149,0.5899280575539568,0.40369413195500137,0.2
HistGradientBoosting,3,0.97,41,51,5,138,0.44565217391304346,0.965034965034965,0.8913043478260869,0.5942028985507246,0.41068713894800846,0.19574468085106383
HistGradientBoosting,3,0.98,39,53,5,138,0.42391304347826086,0.965034965034965,0.8863636363636364,0.5735294117647058,0.38894800851322575,0.18723404255319148
HistGradientBoosting,3,0.99,32,60,5,138,0.34782608695652173,0.965034965034965,0.8648648648648649,0.49612403100775193,0.3128610519914867,0.1574468085106383
Seasonal Baseline,1,0.01,75,0,160,0,1.0,0.0,0.3191489361702128,0.48387096774193555,0.0,1.0
Seasonal Baseline,1,0.02,75,0,160,0,1.0,0.0,0.3191489361702128,0.48387096774193555,0.0,1.0
Seasonal Baseline,1,0.03,75,0,160,0,1.0,0.0,0.3191489361702128,0.48387096774193555,0.0,1.0
Seasonal Baseline,1,0.04,75,0,160,0,1.0,0.0,0.3191489361702128,0.48387096774193555,0.0,1.0
Seasonal Baseline,1,0.05,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.060000000000000005,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.06999999999999999,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.08,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.09,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.09999999999999999,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.11,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.12,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.13,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.14,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.15000000000000002,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.16,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.17,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.18000000000000002,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.19,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.2,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.21000000000000002,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.22,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.23,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.24000000000000002,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.25,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.26,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.27,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.28,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.29000000000000004,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.3,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.31,75,0,40,120,1.0,0.75,0.6521739130434783,0.7894736842105263,0.75,0.48936170212765956
Seasonal Baseline,1,0.32,68,7,40,120,0.9066666666666666,0.75,0.6296296296296297,0.7431693989071038,0.6566666666666667,0.4595744680851064
Seasonal Baseline,1,0.33,68,7,40,120,0.9066666666666666,0.75,0.6296296296296297,0.7431693989071038,0.6566666666666667,0.4595744680851064
Seasonal Baseline,1,0.34,68,7,40,120,0.9066666666666666,0.75,0.6296296296296297,0.7431693989071038,0.6566666666666667,0.4595744680851064
Seasonal Baseline,1,0.35000000000000003,68,7,40,120,0.9066666666666666,0.75,0.6296296296296297,0.7431693989071038,0.6566666666666667,0.4595744680851064
Seasonal Baseline,1,0.36000000000000004,68,7,40,120,0.9066666666666666,0.75,0.6296296296296297,0.7431693989071038,0.6566666666666667,0.4595744680851064
Seasonal Baseline,1,0.37,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.38,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.39,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.4,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.41000000000000003,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.42000000000000004,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.43,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.44,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.45,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.46,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.47000000000000003,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.48000000000000004,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.49,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.5,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.51,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.52,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.53,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.54,68,7,28,132,0.9066666666666666,0.825,0.7083333333333334,0.7953216374269007,0.7316666666666665,0.4085106382978723
Seasonal Baseline,1,0.55,56,19,28,132,0.7466666666666667,0.825,0.6666666666666666,0.7044025157232704,0.5716666666666668,0.3574468085106383
Seasonal Baseline,1,0.56,56,19,28,132,0.7466666666666667,0.825,0.6666666666666666,0.7044025157232704,0.5716666666666668,0.3574468085106383
Seasonal Baseline,1,0.5700000000000001,56,19,28,132,0.7466666666666667,0.825,0.6666666666666666,0.7044025157232704,0.5716666666666668,0.3574468085106383
Seasonal Baseline,1,0.5800000000000001,56,19,28,132,0.7466666666666667,0.825,0.6666666666666666,0.7044025157232704,0.5716666666666668,0.3574468085106383
Seasonal Baseline,1,0.59,56,19,28,132,0.7466666666666667,0.825,0.6666666666666666,0.7044025157232704,0.5716666666666668,0.3574468085106383
Seasonal Baseline,1,0.6,56,19,20,140,0.7466666666666667,0.875,0.7368421052631579,0.7417218543046358,0.6216666666666666,0.32340425531914896
Seasonal Baseline,1,0.61,56,19,20,140,0.7466666666666667,0.875,0.7368421052631579,0.7417218543046358,0.6216666666666666,0.32340425531914896
